#Tech and invention localisation;;;;;;;;;;;;;;
adolph_wagner_desc;Although one of the more active members of Schmoller's Verein, Wagner actually supported Menger in the Methodenstreit. His work on public finance is what he is best known for in economics. Outside economics, he was a companion of Lassalle and Rodbertus - although not sharing wholly in their socialist ideals and of more conservative instincts in political matters, Wagner was a severe critic of unfettered capitalism and recommended state alleviation of the burden upon labor. He wrote Science of Finance Vol 1-4 (1877-1901), and Foundations of Political Economy (1876). ;;Obwohl Wagner eines der aktiveren Mitglieder von Schmollers Verein war, unterstützte er im Methodenstreit tatsächlich Menger. In der Wirtschaftswelt ist er am meisten für sein Werk über öffentliche Finanzwirtschaft bekannt. Außerhalb der Wirtschaftswelt war er ein Gefährte von Lassalle und Rodbertus - obwohl er deren sozialistischen Ideale nicht völlig teilte und in politischen Angelegenheiten eher konservativeren Instinkten vertraute. Wagner war ein heftiger Kritiker des uneingeschränkten Kapitalismus und empfahl die staatliche Linderung der Mühen der arbeitenden Bevölkerung. Er schrieb 'Finanzwissenschaft' (4 Bände, 1877-1901) und 'Grundlegung der politischen Oekonomie' (1876).;;;;;;;;;;;
william_cunningham;William Cunningham;William Cunningham;William Cunningham;;;;;;;;;;;
william_cunningham_desc;Cunningham was a vocal opponent of the nascent Neoclassical economics, particularly as propounded by his colleague, Alfred Marshall and the Cambridge School.  In economics, he sought to promote the historical method, making him one of the most leading advocates of the English Historical School.  Despite the sustained attacks levied by Cunningham, Marshall was sufficiently influenced by his pleas to try to include some more historical content in his work and operate more 'inductively' in the derivation of his economic principles.  However, he refused to accept Cunningham's main charge -- that the validity of economic laws is conditional on historical, social and cultural context. Cunningham's opposition to Neoclassicism was not only one of method, but also of politics.  Cunningham was deeply opposed to utilitarian philosophy and laissez-faire politics, and penned several tracts defending labor unions and protectionism.  He also resurrected much interest in old Mercantilist thought.;;Cunningham war ein lautstarker Gegner der aufkommenden neoklassischen Wirtschaftsansätze, besonders der von seinem Kollegen Alfred Marshall und der Cambridge-Schule befürworteten. In Wirtschaftsfragen bemühte er sich, die historische Methode zu fördern, was ihn zu einem der größten Fürsprecher der English Historical School machte. Trotz fortwährender Attacken von Cunningham ließ sich Marshall von dessen Drängen genügend beeinflussen, um mehr historische Inhalte in seine eigene Arbeit einzubeziehen und bei der Ableitung seiner wirtschaftlichen Prinzipien 'induktiver' vorzugehen. Er weigerte sich jedoch, das Hauptargument Cunninghams zu akzeptieren, dass die Gültigkeit des Wirtschaftsrechts vom historischen, sozialen und kulturellen Kontext abhinge. Cunninghams Gegnerschaft zum Neoklassizismus bezog sich nicht nur auf die Methodik, sondern hatte auch politische Gründe: Cunninghams Ansichten standen im krassen Gegensatz zur utilitaristischen Philosophie und Laissez-Faire-Politik, was sich in mehreren Traktaten zur Verteidigung von Gewerkschaften und des Protektionismus äußerste. Darüber hinaus weckte er wieder großes Interesse an altem kaufmännischem Gedankengut.;;;;;;;;;;;
johann_heinrich_von_thünen;Johann Heinrich von Thünen;Johann Heinrich von Thünen;Johann Heinrich von Thünen;;;;;;;;;;;
johann_heinrich_von_thünen_desc;Johann Heinrich von Thünen was a North German landowner from the Mecklenberg area. Although educated at Göttingen, he spent most of his life managing his rural estate, Tellow.  In the first volume of his treatise, The Isolated State (1826), he laid down the first serious treatment of spatial economics, connecting with the theory of rent.  His second volume (1850) developed the essence of the marginal productivity theory of distribution in a mathematically precise way, thereby making one of the most important Proto-Marginalists of the era. Nearing his death, he asked that his famous equation for the marginal product of labor, or natural wage,  be carved into his tombstone.;;Johann Heinrich von Thünen war ein norddeutscher Grundbesitzer aus dem Raum Mecklenburg. Obwohl er in Göttingen ausgebildet worden war, verbrachte er den Großteil seines Lebens mit der Verwaltung seines Landguts Tellow. Mit dem ersten Band seiner Abhandlung 'Der isoli[e]rte Staat in Beziehung auf Landwirtschaft und Nationalökonomie, oder Untersuchungen über den Einfluß, den die Getreidepreise, der Reichthum des Bodens und die Abgaben auf den Ackerbau ausüben' (1826) lieferte er die erste ernstzunehmende Raumstrukturtheorie in Verbindung mit der Rententheorie. Sein zweiter, im Jahr 1850 erschienener Band entwickelte die Essenz der marginalen Produktivitätstheorie des Vertriebs auf präzise mathematische Art und Weise und machte ihn zu einem der wichtigsten Proto-Marginalisten seiner Zeit. Kurz vor seinem Tod bat er darum, seine berühmte Gleichung für das marginale Produkt der Arbeit, oder Lagerente, in seinen Grabstein meißeln zu lassen.;;;;;;;;;;;
léon_walras;Léon Walras;Léon Walras;Léon Walras;;;;;;;;;;;
léon_walras_desc;The French economist Léon Walras (pronounced 'Valrasse') has been hailed by Joseph Schumpeter as 'the greatest of all economists'. Walras was one of the three leaders of the Marginalist Revolution, even though his greatest work, Elements of Pure Economics, was published in 1874, three years after those of William Stanley Jevons and Carl Menger. Nonetheless, alone among the three revolutionaries, Léon Walras set forth the new 'marginalist' or 'Neoclassical' theory in a formal general equilibrium setting.   Thus, he endowed it with the multi-market considerations Jevons had largely avoided and the mathematical precision Menger had eschewed. Léon Walras is widely and rightfully regarded as the father of general equilibrium theory.;;Der französische Wirtschaftswissenschaftler Léon Walras wurde von Joseph Schumpeter als 'größer Ökonom aller Zeiten' gepriesen. Walras war einer der drei Anführer der marginalistischen Revolution, obwohl sein größtes Werk, 'Éléments d'économie pure ou théorie de la richesse sociale' erst 1874 veröffentlicht worden war und somit drei Jahre nach den Werken von William Stanley Jevons und Carl Menger. Nichtsdestotrotz brachte Léon Walras als einziger der drei Revolutionäre die neue marginalistische oder neoklassische Theorie in einer allgemeinen Gleichgewichtstheorie voran. Demgemäß wandte er die Überlegungen hinsichtlich multipler Märkte auf sie an, die Jevons und vor allem der mathematisch präzise Menger weitestgehend gemieden hatten. Léon Walras wird weithin zurecht als Vater der Allgemeinen Gleichgewichtstheorie angesehen.;;;;;;;;;;;
stanley_jevons;Stanley Jevons;Stanley Jevons;Stanley Jevons;;;;;;;;;;;
stanley_jevons_desc;The impact of Jevons on economics can hardly be exaggerated.  As the father of Neoclassical economics, his legacy is secure.  However, in some ways, he stopped short of the mark.  Jevons could have gone further by connecting his insights in pure exchange into a wider theory incorporating production, capital, money and the business cycle in a more systematic and consistent manner that would have knocked the Ricardian School completely out of the picture.  Had he not died so young, Jevons might yet have done so, but the next economics treatise he was working on (published posthumously in 1905), did not really seem to go in that ambitious direction.  As such, by the time of his death, the Marginalist Revolution was still in its insurrectionist phase.  It was still a tentative proposition rather than a firmly-set and integrated system, a scientific hypothesis but not quite yet a science. It should be noted that Jevons made maybe as much for the subject of Logics as for economics, which is quiet a feat.;;Der Einfluss von Jevons auf die Wirtschaftswissenschaften war von größter Bedeutung. Als Vater des neoklassischen Wirtschaftsansatzes ist sein Namen untrennbar mit der Geschichte verbunden. In manchen Fragen hielt er aber kurz vor dem Ziel an: Jevons hätte noch weiter gehen können, wenn er seine Erkenntnisse in eine breitere, Produktions-, Geld-, und Geschäftszyklen auf systematischere und konsistentere Weise integrierende Theorie hätte einfließen lassen, welche die ricardische Schule komplett aus den Angeln gehoben hätte. Wäre er nicht so jung gestorben, hätte er dies wahrscheinlich noch gemacht. Seine nächste Wirtschaftsabhandlung (posthum im Jahr 1905 veröffentlicht) ging jedoch nicht in diese ambitionierte Richtung, und so steckte die marginalistische Revolution zum Zeitpunkt seines Todes immer noch in ihrer aufrührerischen Phase. Noch war sie mehr ein zaghafter Vorschlag als ein solide fundiertes und integriertes System ... eine wissenschaftliche Hypothese, aber noch keine Wissenschaft für sich. Jevons hat übrigens für die Logik ebenso viel beigetragen wie für die Wirtschaft, was eine enorme Leistung darstellt.;;;;;;;;;;;
carl_menger;Carl Menger;Carl Menger;Carl Menger;;;;;;;;;;;
carl_menger_desc;Carl Menger has been hailed as one of the three leaders of the 'Marginalist Revolution' of the 1870s, along with William Stanley Jevons and Léon Walras. However, Menger's Grundsätze (Principles), published in 1871, eschewed all the mathematical scaffolding that characterized the works of the other two revolutionaries. As such, many economists have insisted that Menger should be placed apart. In one sense, he can be considered different. Unlike Jevons or Walras, Carl Menger founded a proper 'school of thought' which has more-or-less retained its distinctive character since - namely, the Austrian School. His two disciples at Vienna, Eugen von Böhm-Bawerk and Friedrich von Wieser did much to advance and forge that school. ;;Carl Menger wurde zusammen mit William Stanley Jevons und Léon Walras als einer der drei Anführer der 'marginalistischen Revolution' der 1870er Jahre bejubelt. Mengers Werk 'Grundsätze der Volkswirthschaftslehre' (1871) umging dabei aber das mathematische Gerüst völlig, das die Arbeit der anderen beiden Revolutionäre gekennzeichnet hatte. Aus diesem Grund haben viele Wirtschaftswissenschaftlicher darauf bestanden, dass Mengers Arbeit separat betrachtet werden sollte. In einem Aspekt kann er mit Sicherheit als anders betrachtet werden: Im Gegensatz zu Jevons oder Walras gründete Carl Menger eine sachgerechte 'Gedankenschule', der Österreichischen Schule, die sich ihren unverwechselbaren Charakter bis heute bewahrt hat. Seine beiden Wiener Schüler, Eugen von Böhm-Bawerk und Friedrich von Wieser ihrerseits taten viel, diese Gedankenschule zu ferstigen und fördern.;;;;;;;;;;;
thorstein_veblen;Thorstein Veblen;Thorstein Veblen;Thorstein Veblen;;;;;;;;;;;
thorstein_veblen_desc;Thorstein Veblen is to economics what Jonathan Swift is to English literature: a master of the art of satire. Is is essential to effective satire that its message be ambiguous: the reader should never be sure whether the author is absolutely serious or just pulling his or her leg That quality is certainly present in Swift's Gulliver's Travels and it is also present in Veblen's Theory of the Leisure Class (1899), The Instinct of Workmanship (1914), Imperial Germany and the Industrial Revolution (1915), The Higher Learning in America (1918), Absentee Ownership (1923), and his many essays. In fact, it is there in everything he wrote except The Theory of Business Enterprise (1904), which is as near as he ever came to writing a conventional academic book. No matter which of these books we open, we find the idea that life in a modern industrial community is the result of a polar conflict between 'pecuniary employments' and 'industrial employments', between 'business enterprise' and 'the machine process', between 'vendibility' and 'serviceability'-in short, between making money and making goods. There is a class struggle under capitalism, not between the bourgeoisie and the proletariat, but between businessmen and engineers. Pecuniary habits of thought unite bankers, brokers, lawyers and managers in a defence of private acquisition;;Thorstein Veblen hat für die Wirtschaftswissenschaft dieselbe Bedeutung wie Jonathan Swift für die englische Literatur: Er war ein Meister der Satire. Für effiziente Satire ist es unerlässlich, dass sich der Leser nie sicher sein kann, ob es der Autor ernst meint oder ihn auf den Arm nimmt. Diese Qualität ist in Swifts 'Gulliver's Travels' und Veblens 'Theory of the Leisure Class' (1899), 'The Instinct of Workmanship' (1914), 'Imperial Germany and the Industrial Revolution' (1915), 'The Higher Learning in America' (1918), 'Absentee Ownership' (1923) und seinen zahlreichen Aufsätzen auf jeden Fall präsent. Tatsächlich haben sämtliche seiner Werke außer 'The Theory of Business Enterprise' (1904), das einem konventionellen wissenschaftlichen Buch noch am nächsten kommt, diesen satirischen Charakter. Ganz gleich, welches dieser Bücher wir aufschlagen, in jedem findet sich der Gedanke, dass das Leben in einer modernen Industriegesellschaft das Ergebnis eines Konflikts zwischen 'pekuniöser Beschäftigung' und 'industrieller Beschäftigung', zwischen 'Gewerbebetrieb' und 'dem maschinellen Prozess', zwischen 'Verkaufbarkeit' und 'Zweckdienlichkeit' ist - kurz gesagt: zwischen Geld verdienen und der Güterproduktion. Im Kapitalismus gibt es einen Klassenkampf zwischen Geschäftsleuten und Ingenieuren, nicht zwischen der Bourgeoisie und dem Proletariat. Pekuniöse Gedankenmuster vereinen Bankiers, Börsenmakler und Manager in der Verteidigung der Privatakquisition.;;;;;;;;;;;
