#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
EVTNAME999000;National Debate: Trade Policy;;;;;;;;;;;;;
EVTDESC85012;A Japanese vessel, surveying the Korean coastline and damaged by a storm, was drawing near Ganghwa Island in search of safe harbour when it was fired on by the coastal fortress-- who assumed the vessel to be an enemy. In a fury, the Japanese ship returned fire and then landed a party to battle Korean forces on land. The Japanese returned home victorious, but words of the assault has spread and now we hear tale that they have forced the Koreans to sign an unequal treaty in consequence... one which has forced them to sever tributary ties to $COUNTRY$.;;;;;;;;;;;;;
EVTNAME85015;Korean Surrender;;;;;;;;;;;;;
EVTDESC85015;We are being overwhelmed by the superior might of Japanese armaments. Despite the loss of face, we must consider offering the hated Japanese terms of our surrender.;;;;;;;;;;;;;
EVTNAME85020;Tonghak Rebellion;;;;;;;;;;;;;
EVTDESC85020;With increasing frustration against government corruption and foreign influence in $COUNTRY$, a rebel movement has appeared among followers of the Tonghak or 'Eastern Learning' ideology. They have been stirring up the peasant classes, forming poorly-armed if numerous armies to purge the capital and rid the country of Japanese and other foreign presence. We will need to move quickly if we wish to prevent them from overthrowing the government or causing an incident with neighbouring powers.;;;;;;;;;;;;;
EVTNAME85021;Tonghak Rebellion Ended;;;;;;;;;;;;;
EVTDESC85021;The unrest caused by the Tonghak movement appears to be coming to an end. The militant leaders have vanished into the countryside, and their followers have dispersed. Order is restored-- for now.;;;;;;;;;;;;;
EVTDESC85025;The $COUNTRY_ADJ$ government has received reports of a massive rebellion forming in Korea, serious enough that several members of the Korean government have sent an urgent call to $COUNTRY$ to intervene. Any forces we dispatch will likely provoke a response from Japan, who will fear that we are attempting to uproot their influence. This may, however, be an opportunity for $COUNTRY$ to solidify our own influence in Korea-- many advisors are saying that we cannot allow the potential response from Japan stop us from acting.;;;;;;;;;;;;;
EVTNAME85026;$FROMCOUNTRY$ Intervenes in Korea;;;;;;;;;;;;;
EVTDESC85026;We have received reports that the $FROMCOUNTRY_ADJ$ government has moved to intervene in the Tonghak Rebellion currently underway in Korea. It seems likely that, should $FROMCOUNTRY$ succeed in quelling the rebellion, they will become the unquestioned masters of Korea and all but eliminate what influence we possess there. The only sensible move is to send in forces to overthrow the Korean government and replace it with one that is more firmly pro-Japanese-- despite the conflict this will all but certainly spark with $FROMCOUNTRY$.;;;;;;;;;;;;;
EVTNAME85027;$FROMCOUNTRY_ADJ$ Forces Enter Seoul;;;;;;;;;;;;;
EVTDESC85027;Reacting to reports that the Chinese are planning to intervene in the Tonghak Rebellion, $FROMCOUNTRY_ADJ$ forces today entered $CAPITAL$ and captured the Imperial Palace in a swift coup before our own armies could react. Pro-Japanese supporters have been installed in the new government, effectively rendering us a $FROMCOUNTRY_ADJ$ vassal. Both rebels and loyalist forces throughout the country have reacted in rage.;;;;;;;;;;;;;
EVTDESC85028;Responding to news of our intended intervention, $FROMCOUNTRY_ADJ$ forces today entered Seoul and captured the Korean Imperial Palace in a swift coup before our own armies could react. A pro-Japanese government has been installed, effectively rendering Korea a $FROMCOUNTRY_ADJ$ vassal, with orders to end any agreements and alliances with $COUNTRY$ and ban our forces from entering their nation. This is, of course, an insult of the highest magnitude.;;;;;;;;;;;;;
EVTNAME85029;Chinese Intervene in Korea;;;;;;;;;;;;;
EVTDESC85029;Reacting to the Tonghak uprising, the Chinese have moved forces into Korea-- entering $CAPITAL$ and effectively setting up a government under their complete control in a swift coup. That there has been no reaction from the Japanese government is surprising, just as it is frustrating that our embattled armies have had no chance to agree to this so-called 'help' from the Chinese. Either way, rebels and loyalists alike are enraged at this foreign intrusion.;;;;;;;;;;;;;
EVTDESC85030;The rebellion in Korea has grown worse, and already we have reports of the $COUNTRY_ADJ$ consulate under assault by rebel forces. It seems the Korean government is helpless. Considering that the $FROMCOUNTRY_ADJ$ stands by doing nothing, refusing Korean appeals for help, it seems we are in a position to act-- some are suggesting that we engineer a pro-Japanese coup in Seoul to install a government more firmly in our control, and prevent any possibility of an overthrow eliminating our influence.;;;;;;;;;;;;;
EVTNAME90023;$COUNTRY$ Granted Autonomy;;;;;;;;;;;;;
EVTDESC90023;The $FROMCOUNTRY_ADJ$ government has finally given in to $COUNTRY_ADJ$ demands for local self-government. Today marks a historic occasion as the new national flag is raised in $CAPITAL$, marking a new era of $COUNTRY$'s independence.;;;;;;;;;;;;;
EVTNAME90081;Egypt Defeated;;;;;;;;;;;;;
EVTDESC90081;Egypt has been defeated, and the so-called Oriental Crisis brought to an end with the Ottoman Empire unquestionably the victor. The question now arises as to what should be done with them. There are those who argue that attempting to assume direct control over Egyptian lands would be folly, and that instead we should assume control over the Levant and any lands we have direct claim to... but keep them in our sphere of influence. Others say this only begs for a repeat of the crisis we just faced. They say that Egypt must be turned into an Ottoman colony, rebellions or no.;;;;;;;;;;;;;
EVTNAME90082;Rebellion Against Ottoman Rule;;;;;;;;;;;;;
EVTDESC90082;A recent Misri uprising in $PROVINCENAME$ was put down harshly by $COUNTRY_ADJ$ forces, but the unrest has spread throughout all of $STATENAME$. They are resisting the direct rule of Egypt by $COUNTRY$, and we should expect further problems here in the years to come.;;;;;;;;;;;;;
EVTNAME90083;Anger Over Egyptian Defeat;;;;;;;;;;;;;
EVTDESC90083;Still stinging from their defeat at the hands of the Ottomans, the Egyptian aristocracy has focused the blame on the rapid westernization of the nation and the instability they claim it has brought. They are demanding that the government cling more strongly to tradition and repeal some of these reforms, and there are fears that if they are not satisified they may instigate a revolt.;;;;;;;;;;;;;
EVTNAME90084;$FROMCOUNTRY$ Refuses Egyptian Surrender;;;;;;;;;;;;;
EVTDESC90084;The $FROMCOUNTRY_ADJ$ has declared that it will not accept Egyptian surrender, and has rejected terms that the rest of Europe feels are quite fair-- instead pushing onwards to recapture all of Egypt. There are many within the $COUNTRY_ADJ$ government who feel this is a betrayal... $COUNTRY$ intervened to help maintain $FROMCOUNTRY_ADJ$ from collapsing, but perhaps they do not need our help at all?;;;;;;;;;;;;;
EVTDESC90094;Egypt has fallen, settling matters with the Turks through a peace treaty which has seen the Levant taken from them and $COUNTRY_ADJ$ influence in Egypt vastly reduced. We can let the matter lie, or fight for both our stake in Egypt and our honor.;;;;;;;;;;;;;
EVTDESC95027;The Liberian colony was founded as a homeland for freed American slaves by the American Colonization Society. Now that Liberia is considered a financial drain on its resources, the ACS has convinced Liberia to request its independence from the $COUNTRY_ADJ$ government.;;;;;;;;;;;;;
EVTNAME95266;The Congress of $STATENAME$;;;;;;;;;;;;;
EVTDESC95266;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Free States of America.;;;;;;;;;;;;;
EVTNAME95267;The New Confederacy;;;;;;;;;;;;;
EVTDESC95267;'Whereas once the dream of our rightful independence was crushed, we stand here in the city of Richmond to declare that it has been reborn. No longer can the South remain under the heel of the North and call it freedom-- the Confederacy must rise again!'/n/nWith those words, a large group of delegates gathered in Richmond have declared the Confederate States of America reborn. At least one state has agreed to secede, and its possible that others will join them… now or very soon. If we are to stop this new rebellion, we will need to act quickly.;;;;;;;;;;;;;
EVTDESC95268;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Confederate States of America.;;;;;;;;;;;;;
EVTNAME95269;The Secession of Oregon;;;;;;;;;;;;;
EVTDESC95269;'Whereas once our land was the frontier of America, now it is the frontier of freedom. The Oregon Country is a land where men achieve their destiny through honest toil and while believing in the equality of men. Since the Union no longer believes in the same, we hereby declare it dead.'/n/nWith these words, a group of delegates gathering in the city of Portland have declared the secession of Oregon from the Union. While other parts of the region may join them, it's unknown whether everyone there feels the same. Clearly this rebellion must be stopped before it gains further traction.;;;;;;;;;;;;;
EVTDESC95270;A group of politicians has gathered in $PROVINCENAME$, issuing a declaration that the state of $STATENAME$ would hereby secede from the Union and join with the Oregon Country.;;;;;;;;;;;;;
EVTNAME95271;The Colorado Convention;;;;;;;;;;;;;
EVTDESC95271;'We are the true heartland of America. We know things that Washington has forgotten: the value of honesty, the need for virtue, and the true meaning of freedom. What they have put aside, we shall pick up and keep close to our hearts-- for now, a new nation is born. A republic that will stand the test of time as the nation we step away from has not.'/n/nWith these words, a group of delegates gathered in the city of Denver has declared the creation of the Colorado Republic. Whether more states will join their rebellion still remains to be seen.;;;;;;;;;;;;;
