form_south_africa_title;Unite South Africa;Unifier l'Afrique du Sud;Vereinigt Südafrika;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
form_yugoslavia_desc;"Yugoslavia was the idea for a single state for all South Slavic intelligentsia and emerged in the late 17th and gained prominence in the 19th century Illyrian Movement. The name come from Slavic words ""jug"" (south) and ""slaveni"" (Slavs). We have accomplished it - we united all jug slaveni under our glorious rule!";;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_yugoslavia_title;Unite the South Slavic Lands;Unifier les terres des slaves du sud;Unite the South Slavic Lands;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
GC_DESC;Ever since the end of the Great German War, the ideals of freedom and nationhood cherished by the German rebels seem buried. In England, Holland or Brandenburg, the authority of foreign kings is uncontested. But the calm over Europe since the end of the war is an illusion: throughout the continent, the beginnings of industrialisation, the spread of new knowledge and a growing discontent amongst the population hints at changes to come. In Arcadia and Ameriga, young powers are emerging to challenge those in the old world, and in supposedly sleeping Asia, old nations are reinventing themselves...;Depuis la fin de la Grande Guerre Allemande, les idéaux de liberté et d'indépendance des révolutionnaires allemands semblent enterrés. En Angleterre, en Hollande ou dans le Brandebourg, l'autorité de rois étrangers est incontestée. Mais le calme qui règne sur l'Europe depuis la fin de la guerre est trompeur: à travers le continent, les débuts de l'industrialisation, la dissémination de nouveaux savoirs et une insatisfaction croissante parmi les populations augurent des changements à venir. En Amérique, de jeunes puissances émergent pour défier celles du vieux monde, et dans l'Asie réputée endormie, de veilles nations se réinventent...;Ever since the end of the Great German War, the ideals of freedom and nationhood cherished by the German rebels seem buried. In England, Holland or Brandenburg, the authority of foreign kings is uncontested. But the calm over Europe since the end of the war is an illusion: throughout the continent, the beginnings of industrialisation, the spread of new knowledge and a growing discontent amongst the population hints at changes to come. In America, young powers are emerging to challenge those in the old world, and in supposedly sleeping Asia, old nations are reinventing themselves...;;;;;;;;;;;x;;;;;;;;;;;;;;;
greater_iran_desc;With the conquest of Persia, Khorasan and Mesopotamia, our great dynasty can now restore the Iranian Empire of Cyrus the Great. Long live the Shahanshah- the King of Kings!;Avec la conquête de la Perse, du Khorasan, de la Transoxiane et de la Mésopotamie, notre grande dynastie peut maintenant restaurer l'empire de Cyrus le Grand. Long vie au Shahanshah - le Roi des Rois!;With the conquest of Persia, Khorasan, Transoxiana and Mesopotamia, our great dynasty can now restore the Iranian Empire of Cyrus the Great. Long live the Shahanshah- the King of Kings!;;;;;;;;;;;x,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
greater_iran_title;The King of Kings;Le Roi des Rois;The King of Kings;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
macedi_idea_desc;Alexander the Great, son of Philip, managed to conquer everything between Athens and far-away India. With our rise among the Great Powers of the world, we can start thinking about rebuilding it  - starting with the conquest of the Asia Minor.;Alexandre le Grand réussit à conquérir toutes les terres entre Athènes et l'Inde lointaine. Maintenant que nous sommes reconnus comme une des Grandes Puissances de la planète, nous pouvons commencer à le reconstruire - à commencer par le conquête de l'Asie mineure.;Alexander the Great, son of Philip, managed to conquer everything between Athens and far-away India. With our rise among the Great Powers of the world, we can start thinking about rebuilding it  - starting with the conquest of the Asia Minor.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
macedi_idea_title;Rebuild the Alexander's Empire;Reconstruire l'Empire d'Alexandre;Rebuild the Alexander's Empire;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
megali_idea_desc;The 'Megali Idea', the Great Idea, is the conception of a Greater Greek state encompassing all ethnic Greeks, including in particular the substantial Greek minorities living on the Western Coast of Asia Minor. We are today finally in a position to pursue it!;"L'""""""""idée mégali"""""""""","" la """"""""grande idée"""""""""", est le concept d'un état grec incluant tous les grecs,"" notamment les minorités des côtes ouest d'Asie mineure. Nous pouvons enfin la poursuivre!""""";"The 'Megali Idea'"", the Great Idea, is the conception of a Greater Greek state encompassing all ethnic Greeks, including in particular the substantial Greek minorities living on the Western Coast of Asia Minor. We are today finally in a position to pursue it!";;;;;;;;;;;x,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
megali_idea_title;Megali Idea;L'idée mégali;Megali Idea;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
merge_the_crowns_ari_desc;For centuries now, the crown of Aragon has been a dominant power on the Italian peninsula. We are now strong enough to strengthen our rule over Italy and proclaim the Dual Kingdom of Aragon and Italy! But let us beware, the other European Great Powers might not take the news kindly...;Depuis des siècles, nous sommes une puissance dominante dans la péninsule italienne. Nous sommes maintenant suffisamment fort pour concrétiser notre domination et proclamer la Double Monarchie d'Aragon et d'Italie! Mais attention, les autres grandes puissances européennes pourraient ne pas prendre la nouvelle très calmement...;Seit Jahrhunderten ist die Krone von Aragon eine einflussreiche Macht auf der italienischen Halbinsel. Wir sind nun stark genug, um unsere Herrschaft über Italien zu stärken und das Doppel-Königreich von Aragon und Italien zu verkünden! Aber wir sollten vorsichtig sein, die anderen europäischen Großmächte könnten diese Nachrichten nicht alle freundlich aufnehmen...;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
merge_the_crowns_ari_title;Proclaim the kingdom of Aragon-Italy;Proclamer le royaume d'Argon-Italie;Verkündet das Königreich von Aragon-Italien;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
start_ai_cw_title;End North Italian Autonomy;End North Italian Autonomy;End North Italian Autonomy;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
start_ai_cw_desc;We now have enough power to demand the end of North Italian autonomy. The Milanese are likely to refuse our ultimatum thus leading to a civil war but we have enough power to win.;We now have enough power to demand the end of North Italian autonomy. The Milanese are likely to refuse our ultimatum thus leading to a civil war but we have enough power to win.;We now have enough power to demand the end of North Italian autonomy. The Milanese are likely to refuse our ultimatum thus leading to a civil war but we have enough power to win.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
intergrate_north_italians_title;Integrate North Italians;Integrate North Italians;Integrate North Italians;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
integrate_north_italians_desc;With the end of North Italian autonomy we can now integrate them into the social fabric of our empire. This will please all Italians but will anger Catalans and deeply anger Castillans.;With the end of North Italian autonomy we can now integrate them into the social fabric of our empire. This will please all Italians but will anger Catalans and deeply anger Castillans.;With the end of North Italian autonomy we can now integrate them into the social fabric of our empire. This will please all Italians but will anger Catalans and deeply anger Castillans.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
latin_empire_title;Proclaim the Latin Empire;Proclaim the Latin Empire;Proclaim the Latin Empire;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
latin_empire_desc;As we are the heirs of the Roman Empire, in our increased power after the end of North Italian autonomy and North Italian intergration we can now proclaim the Latin Empire and claim the Western Mediterranean.;As we are the heirs of the Roman Empire, in our increased power after the end of North Italian autonomy and North Italian intergration we can now proclaim the Latin Empire and claim the Western Mediterranean.;As we are the heirs of the Roman Empire, in our increased power after the end of North Italian autonomy and North Italian intergration we can now proclaim the Latin Empire and claim the Western Mediterranean.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
NORMAL_WAR_CHINESE_USURPER_ANNEX;$ORDER$ $FIRST$ Overthrow of $SECOND_COUNTRY$ Usurper;$ORDER$ Renversement $FIRST$ des illégitimes $SECOND_COUNTRY$;$ORDER$ $FIRST$ Sturz des $SECOND_COUNTRY$ Thronräubers;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
NORMAL_WAR_CHINESE_USURPER_STATE;$ORDER$ $FIRST$ Liberation of $STATE$ from $SECOND_COUNTRY$ Tyranny;$ORDER$ $FIRST$ libération de $STATE$ des tyrans $SECOND_COUNTRY$;$ORDER$ $FIRST$ Befreiung von $STATE$ von $SECOND_COUNTRY$ Tyrannei;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
restore_macedonia_desc;In the classical era, Macedonians managed to gain control of Greece. But their empire was trashed and Macedonia subdued. Now when we have managed to reconquer what is rightfully ours, we can reform the empire of Philip of Macedon…;A l'époque classique, les Macédoniens avaient conquît la Grèce. Mais leur empire s'effondra et la Macédoine fut vaincu. Maintenant que nous avons repris ces terres qui nous reviennent, nous pouvons reformer l'empire de Philippe de Macédoine.;In the classical era, Macedonians managed to gain control of Greece. But their empire was trashed and Macedonia subdued. Now when we have managed to reconquer what is rightfully ours, we can reform the empire of Philip of Macedon…;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
restore_macedonia_title;Restore the Macedonian Rule over Greece;Restaurer le contrôle macédonien sur la Grèce;Restore the Macedonian Rule over Greece;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
restore_rashids_desc;During the first twenty years of the 19th century the Arabian Peninsula saw a long-running series of wars as the Saudis and their allies sought to unite the peninsula under their rule. While the Al Rasheed rallied the majority of other tribes to their side the effort proved futile, and by 1821 Ha'il was captured and the House of Rasheed forced to flee to Al Haasa. We have now finally revenged our ancestors and rule the Arabia in the name of Allah.;Les vingt premières années du 19ème siècle ont vues une série de guerres permettre aux Saudis et à leurs alliés d'unifier la péninsule arabique sous leur règne. Même si nous avions ralliés la majorité des autres tribus à nos côtés, nos efforts furent futiles et en 1821 Ha'il fut capturée et notre dynastie forcée de fuir à Al Haasa. Aujourd'hui nous avons finalement notre vengeance et régnons sur l'Arabie au nom d'Allah!;During the first twenty years of the 19th century the Arabian Peninsula saw a long-running series of wars as the Saudis and their allies sought to unite the peninsula under their rule. While the Al Rasheed rallied the majority of other tribes to their side the effort proved futile, and by 1821 Ha'il was captured and the House of Rasheed forced to flee to Al Haasa. We have now finally revenged our ancestors and rule the Arabia in the name of Allah.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
restore_rashids_title;Restore the House of Rasheed to the Arabian throne;Restaurer la dynastie des Al-Rasheed sur le trône d'Arabie;Restore the House of Rasheed to the Arabian throne;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
return_home_BTV_desc;Our hardy group of pioneers set out decades back to found a free Dutch state in the heart of Africa, we have accomplished far more: not only have we overcome our divisions to create the powerful Batavian state, but we have been able to free our brothers from the Burgundian domination! Today we proclaim the Free State of the Netherlands!;Pionniers courageux partis il y a des décennies fonder un état néerlandais libre au cœur de l'Afrique, nous avons accompli bien plus: non seulement nous avons pu surmonter nos divisions pour créer le puissant état batave, mais nous avons pu libérer nos frères de la domination bourguignonne! Aujourd'hui nous proclamons l'état libre des Pays-Bas!;Our hardy group of pioneers set out decades back to found a free Dutch state in the heart of Africa, we have accomplished far more: not only have we overcome our divisions to create the powerful Batavian state, but we have been able to free our brothers from the Burgundian domination! Today we proclaim the Free State of the Netherlands!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
return_home_BTV_title;The Free State of the Netherlands;L'Etat libre des Pays-Bas;The Free State of the Netherlands;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
return_home_NAN_desc;Expelled from green England by the Norman invaders centuries ago, today we have accomplished our fathers' dreams: England is ours once more!;Chassés de la verte Albion par les envahisseurs normands il y a bien longtemps, aujourd'hui nous avons accompli le rêve de nos pères: l'Angleterre est à nous de nouveau!;Expelled from green England by the Norman invaders centuries ago, today we have accomplished our fathers' dreams: England is ours once more!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
return_home_NAN_title;Eternal England;L'Angleterre éternelle;Eternal England;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
second_power;Civilized Nation;Nation civilisée;Zivilisierte Nation;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
to_north_desc;Thanks to our friendship with our northern neighbors, we are now able to abandon our absurd Greek roots and enter the land of future - South Slavia!;Notre amitié avec nos voisins au nord nous permet d'abandonner nos vieilles racines grecques et de nous préparer un futur avec les Yougoslaves!;Thanks to our friendship with our northern neighbors, we are now able to abandon our absurd Greek roots and enter the land of future - South Slavia!;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
to_north_title;Align with the Yugoslavians;Alignement avec la Yougoslavie;Align with the Yugoslavians;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
unite_arabia_desc;We have subdued all other Arabian rulers and expelled the foreign invaders from their courts. The entire Arabian Peninsula kneels before You. Let our dynasty rules the Holy Lands for thousand years by the Grace of Allah.;Nous avons soumis les autres dirigeants arabes et chassé les envahisseurs étrangers de nos terres. La péninsule arabe entière reconnait notre autorité. Que notre dynastie règne sur cette terre sainte pour les milles ans à venir, Incha'Allah!;We have subdued all other Arabian rulers and expelled the foreign invaders from their courts. The entire Arabian Peninsula kneels before You. Let our dynasty rules the Holy Lands for thousand years by the Grace of Allah.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
unite_arabia_title;Establish the Greater Arabian Caliphate;Proclamons le Califat Arabe;Establish the Greater Arabian Caliphate;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;
unite_ethiopia_1_desc;"The Zemene Mesafint  was a period in Ethiopian history when the country was rent by conflicts between the Solomonic loyalist nobles and the usurper - Emperor Tewodros II. Both society and culture stagnated. Religious conflict both within the Ethiopian Orthodox Church and with Ethiopian Muslims were often used as the pretext for the powerful to battle each other.;""Le """"Zemene Mesafint"""" était une période dans l'histoire éthiopienne où le pays était ravagé par les conflits entre les nobles et l'usurpateur Tewodros II. La société et la culture stagnèrent. Les conflits religieux entre orthodoxes ou avec les musulmans servaient souvent de prétextes à des luttes de pouvoir."";The Zemene Mesafint  was a period in Ethiopian history when the country was rent by conflicts between the Solomonic loyalist nobles and the usurper - Emperor Tewodros II. Both society and culture stagnated. Religious conflict both within the Ethiopian Orthodox Church and with Ethiopian Muslims were often used as the pretext for the powerful to battle each other.";;;;;;;;;;;;;x;;;;;;;;;;;;;;;
unite_ethiopia_1_title;Restore the Solomonic Dynasty to the Imperial Throne;Restaurer la dynastie Salomique au trône impérial;Restore the Solomonic Dynasty to the Imperial Throne;;;;;;;;;;;x;;;;;;;;;;;;;;;
unite_ethiopia_2_desc;"The Zemene Mesafint  was a period in Ethiopian history when the country was rent by conflicts between the Solomonic loyalist nobles and the usurper - Emperor Tewodros II. Both society and culture stagnated. Religious conflict both within the Ethiopian Orthodox Church and with Ethiopian Muslims were often used as the pretext for the powerful to battle each other.;""Le """"Zemene Mesafint"""" était une période dans l'histoire éthiopienne où le pays était ravagé par les conflits entre les nobles et l'usurpateur Tewodros II. La société et la culture stagnèrent. Les conflits religieux entre orthodoxes ou avec les musulmans servaient souvent de prétextes à des luttes de pouvoir."";The Zemene Mesafint  was a period in Ethiopian history when the country was rent by conflicts between the Solomonic loyalist nobles and the usurper - Emperor Tewodros II. Both society and culture stagnated. Religious conflict both within the Ethiopian Orthodox Church and with Ethiopian Muslims were often used as the pretext for the powerful to battle each other.";;;;;;;;;;;;;x;;;;;;;;;;;;;;;
