#Event localisation;;;;;;;;;;;;;;
DZG4.D;The Khanate of Mongolia is our principal opponent in the area. The Mongols are our direct brothers compared to the Turkic people of the Steppes but their leader is too ambitious to accept our hegemony without fighting. Some call on to our leader to use the new knowledge he gained to strike at our enemies and see them submit once again before their rightful Khan!;;;;;;;;;;;;;
48904.A;We will see them driven before us !;;;;;;;;;;;;;
DZG5.T;Submitting the Kazaks;;;;;;;;;;;;;
DZG5.D;The Kazakh Khanate lies in the steppes of the West. With our base secured in the East there has been talk about annexing back the Kazakhs.;;;;;;;;;;;;;
48905.A;Let us hear the lamentations of their women!;;;;;;;;;;;;;
DZG6.T;The Tuvan Steppe;;;;;;;;;;;;;
DZG6.D;Tannu Tuva is a desolate frozen place. Sitting on the north of our border, we have little interest in attacking them but it would be nooying that someone else took the lands instead of us.;;;;;;;;;;;;;
48906.A;Tuvan independence, what nonsense...;;;;;;;;;;;;;
48906.B;It's better to leave them be;;;;;;;;;;;;;
DZG7.T;Modernization of the Steppe.;;;;;;;;;;;;;
DZG7.D;The Western World is coming to the Asian Steppe. We feel it everyday with new ideas spreading through the old Silk Road. Fortunately we are isolated naturally with Siberia and the Divided China not allowing the Europeans to approach our cities and peoples. But the Khan has had enough. Japanese, Russians, all are looking into the Future and they will surely threaten the Oirat when they are ready. To this extent the Khan has gathered a little group tasked to find help in this modernization process but where shall they be sent ?;;;;;;;;;;;;;
48907.A;To the West through the Tatar Lands.;;;;;;;;;;;;;
48907.B;To the East through China.;;;;;;;;;;;;;
48907.C;To the South through India.;;;;;;;;;;;;;
DZG9.T;The Cossack Baron;;;;;;;;;;;;;
DZG9.D;Roman Stroganov-Romanov is a strange man but he has found his home here in the open steppe, riding a horse with a falcon on his wrist and feeling the wind in his hair. His military ability in the recent campaigns is worthy of praise. Despite his foreign background he is well perceived by the quriltai. We could nominate him as our right arm, ‘Minister’ as they say in the ‘civilized’ states, make him the leader of our forces or order him to leave...;;;;;;;;;;;;;
48909.A;Make him 'minister'.;;;;;;;;;;;;;
48909.B;Make him lead our armies!;;;;;;;;;;;;;
48909.C;He is no true Steppeman!;;;;;;;;;;;;;
DZG10.T;The Dalai-lama;;;;;;;;;;;;;
DZG10.D;Tibet is the religious center of the Buddhists of Central Asia. The dalai-lamas were installed rulers thanks to the Oirat two centuries ago and we have thus acquired a special place in Tibetan affairs. The current Dalai-lama is rebellious and has vigorously condemned our expansion through Asia. Our European minister has proposed we conduct a punitive expedition to make the Dalai-lama understand his place and why not recuperate some territories settled by Nomads ?;;;;;;;;;;;;;
48910.A;Invade Tibet once more!;;;;;;;;;;;;;
48910.B;We don't want to anger the Buddhists.;;;;;;;;;;;;;
DZG11.T;Submitting to the Dzungars;;;;;;;;;;;;;
DZG11.D;Our new overlords have asked us to transfer some territories where Mongol populations live.;;;;;;;;;;;;;
48911.A;We don't have much choice;;;;;;;;;;;;;
DZG12.T;Transfer of authority;;;;;;;;;;;;;
DZG12.D;With Tibet submitted we have acquired some Qinghai territories;;;;;;;;;;;;;
48912.A;Excellent.;;;;;;;;;;;;;
DZG13.T;The Asiatic Legions;;;;;;;;;;;;;
DZG13.D;Our minister Stroganov-Romanov has been pushing for some time for a modernization of our armies. He wants to institute 'Asiatic' Legions with professional officers trained with mixed European and Chinese tactics. This project is widely refused by our traditional belligerent elite and the actual officers who might lose their position. But if the reforms were to pass we would then acquire an ascendant on our neighbours !;;;;;;;;;;;;;
48913.A;Create the Asiatic Legions!;;;;;;;;;;;;;
48913.B;It's probably better to leave it as it is...;;;;;;;;;;;;;
DZG14.T;The Mad Baron;;;;;;;;;;;;;
DZG14.D;Since he was left on his own in the steppe by the Oirat Stroganov-Romanov has been going mad. Lately he has assembled a whole corp of cavalry, delcaring his intention to build a Great Empire to purge back Europe. Thus he has attacked the Khan in Ugra to take power in Mongolia. If he wins he has declared that the Oirat would be next.;;;;;;;;;;;;;
48914.A;Stroganov-Romanov takes control of Mongolia!;;;;;;;;;;;;;
48914.B;Stroganov-Romanov is defeated.;;;;;;;;;;;;;
DZG15.T;Mongolian attack;;;;;;;;;;;;;
DZG15.D;Stroganov-Romanov has taken control of Mongolia and has decided to 'purge us' for our faults!;;;;;;;;;;;;;
48915.A;Damn!;;;;;;;;;;;;;
DZG20.T;The Creation of the Urumqi university;;;;;;;;;;;;;
DZG20.D;Amongst the men who came back from their mission to the outer world years ago, a wealthy Uygur from Urumqi has decided to build a library in our capital and has asked for our patronage. The collection is limited, consisting mostly of Buddhist treaties and Qur’ans but he says that he could try to buy them abroad with our help. Moreover he says we could establish an institute tasked of educating the children of our nation and help the development of our growing bureaucracy.;;;;;;;;;;;;;
48920.A;He is on his own!;;;;;;;;;;;;;
48920.B;Expand the library but do not go further.;;;;;;;;;;;;;
48920.C;Create the Genghis Khan University!;;;;;;;;;;;;;
DZG21.T;Cave paintings;;;;;;;;;;;;;
DZG21.D;Our University still growing has welcomed several European archaeologists following certain discoveries in the Tarim basin. Apparently European looking people appear in cave paintings from the area and it has interested many archaeologists. What should we do about this discovery ?;;;;;;;;;;;;;
48921.A;We don't care;;;;;;;;;;;;;
48921.B;Publicly support the expedition and 'protect' the European envoys;;;;;;;;;;;;;
DZG22.T;The Tocharians;;;;;;;;;;;;;
DZG22.D;Central Asia has entered on the world stage following the recent findings of archaelogists in the Tarim Basin. Cave findings and other remains have made the world discover a new civilization there, since long dead but who seems to be the Tokharoi described in the Greek texts. Anyway these findings have increased the prestige of the Oirat state which despite his entrance in the Modern World is still very isolated.;;;;;;;;;;;;;
48922.A;Good for our international standing;;;;;;;;;;;;;
DZG23.T;The question of script;;;;;;;;;;;;;
DZG23.D;The National Library of Urumqi is filling with books since our investment! But our scholars have asked ourselves which script we should use for the translation of foreign books into our language. Central Asia has been using plenty of ways of writing : Muslim elites often use Arabic, merchants used Chinese, monks use Tibetan... A Mongol script was created by Genghis Khan and is still enduring. We could also adapt the Latin alphabet to our needs and become closer to the Western World or promulgate Arabic to please the Muslim populations.;;;;;;;;;;;;;
48923.A;The old Mongol alphabet will be fit for the Modern Age!;;;;;;;;;;;;;
48923.B;Latin alphabet for the future!;;;;;;;;;;;;;
48923.C;Arabic it is!;;;;;;;;;;;;;
DZG30.T;A Dzungar caravan;;;;;;;;;;;;;
DZG30.D;Yesterday a ship brought several Oirat men with gifts from the Khan in Urumqi. They have asked us to study here in Japan for a while before going back to their homeland.;;;;;;;;;;;;;
48930.A;Interesting. Maybe we could take advantage of this ...;;;;;;;;;;;;;
DZG31.T;Return from Japan;;;;;;;;;;;;;
DZG31.D;Our chosen men who travelled to Japan have come back filled with new knowledge gained in the Japanese universities. A lot of them have come to consider Japan as a natural ally for our country and with them getting new positions at the court, the Tenno can count on several allies in Urumqi.;;;;;;;;;;;;;
48931.A;Excellent!;;;;;;;;;;;;;
DZG32.T;A Japanese Request;;;;;;;;;;;;;
DZG32.D;Yesterday a caravan has arrived from Japan with a letter from the Emperor. He asks us to protect a group of Buddhist monks who want to travel to Tibet without crossing the ever-warring China.;;;;;;;;;;;;;
48932.A;Let him go to Tibet unharmed;;;;;;;;;;;;;
48932.B;Forbid him access through our passes!;;;;;;;;;;;;;
DZG33.T;A Japanese lama;;;;;;;;;;;;;
DZG33.D;Yesterday a caravan arrived from Urumqi with several Japanese monks who have come to study our sacred texts and establish better relations between Japan and Tibet. Their leader Kawaguchi has already gained the support of the current dalai-lama, who considers him one of the most 'wise monks' he ever encountered.;;;;;;;;;;;;;
48933.A;An interesting man;;;;;;;;;;;;;
DZG34.T;Japanese enter Lhasa!;;;;;;;;;;;;;
DZG34.D;A group of Buddhist monks have entered Lhasa, the isolated capital of Tibet. Few men have and their success brings prestige over our nation!;;;;;;;;;;;;;
48934.A;Another exploit for Japan!;;;;;;;;;;;;;
DZG35.T;Operation Tsunami;;;;;;;;;;;;;
DZG35.D;The Steppe is a hard place to control. Far from our Home Islands and empty they only have interesting ressources. It is thus more interesting to use 'friendly regimes' to rule over these populations. The Dzungar Khanate would be a fine target as a puppet of our glorious nation and would enhance our position as masters of Asia.;;;;;;;;;;;;;
48935.A;The Steppes will be brought under our control!;;;;;;;;;;;;;
48935.B;Who brought such an idea to the court ?;;;;;;;;;;;;;
DZG36.T;Operation Tsunami;;;;;;;;;;;;;
DZG36.D;Japan has attacked us over a futile matter! We have to resist the Imperialist forces!;;;;;;;;;;;;;
48936.A;Damn!;;;;;;;;;;;;;
DZG37.T;Japanese demands;;;;;;;;;;;;;
DZG37.D;With Japanese demands enforced our countries we are forced to secede our northern provinces...;;;;;;;;;;;;;
48937.A;We bow before our Japanese overlords...;;;;;;;;;;;;;
DZG38.T;Siberian territories;;;;;;;;;;;;;
DZG38.D;Siberian territories have been transferred to us following our victory over Dzungaria.;;;;;;;;;;;;;
48938.A;Good;;;;;;;;;;;;;
DZG40.T;Emissary from Urumqi;;;;;;;;;;;;;
DZG40.D;A delegation coming from the isolated khanate of Urumqi has entered our Indian colonies. They ask to be brought to Europe to learn of our ways. What do we say to our colonial adviser ?;;;;;;;;;;;;;
48940.A;Bring them to Europe and show them our power!;;;;;;;;;;;;;
48940.B;Make them return to their steppes!;;;;;;;;;;;;;
DZG41.T;Return from $FROMCOUNTRY_CAPITAL$$;;;;;;;;;;;;;
DZG41.D;Our delegation has finally made its way back to Urumqi! They have spent many months in $FROMCOUNTRY$, attending to universities and military schools. They seem to have been quite the attraction in Europe from what they say and we are now known to European courts as an effect.;;;;;;;;;;;;;
48941.A;At last they come back!;;;;;;;;;;;;;
DZG42.T;'Travels to Europe';;;;;;;;;;;;;
DZG42.D;The imam who travelled to Europe with the delegation has published a book describing the trip he made to Europe. The great sense of detail of the book along with the reflexion on the Western Civilization has charmed our literate elite!;;;;;;;;;;;;;
48942.A;Interesting;;;;;;;;;;;;;
DZG8.T;Coming back from the West.;;;;;;;;;;;;;
DZG8.D;Our expedition has eventually come back from the West! They have brought with them limitless knowledge on politics, science and war. They have also established contact with most of the khans of Europe, who for most of them did not know the existence of our glorious country! To serve as military advisers they have also hired ‘Cossacks’, great warriors from the Western Steppes they claim. Their leader the Baron Roman Stroganov-Romanov, a disinherited noble has made a great impression to the Khan but he seems to be an ambitious man, full of eccentricities.;;;;;;;;;;;;;
48908.A;Welcome back!;;;;;;;;;;;;;
EVTNAME13000;Wind of Westernization;Un vent d'occidentalisation;Winde der Verwestlichung;;;;;;;;;;;
