#terrain types;;;;;;;;;;;;;;
PROV803;Prizren;Prizren;Prizren;;;;;;;;;;;
PROV804;Novi Pazar;Novi Pazar;Novi Pazar;;;;;;;;;;;
PROV805;Salonika;Thessalonique;Salonika;;;;;;;;;;;
PROV806;Skopje;Skopje;Skopje;;;;;;;;;;;
PROV807;Bitola;Bitola;Bitola;;;;;;;;;;;
PROV808;Petrich;Petrich;Petrich;;;;;;;;;;;
PROV809;Sofia;Sofia;Sofia;;;;;;;;;;;
PROV810;Vidin;Vidin;Vidin;;;;;;;;;;;
PROV811;Ruse;Ruse;Ruse;;;;;;;;;;;
PROV812;Pleven;Pleven;Pleven;;;;;;;;;;;
PROV813;Shumen;Shumen;Shumen;;;;;;;;;;;
PROV814;Varna;Varna;Varna;;;;;;;;;;;
PROV815;Plovdiv;Plovdiv;Plovdiv;;;;;;;;;;;
PROV816;Stara Zagora;Stara Zagora;Stara Zagora;;;;;;;;;;;
PROV817;Burgas;Bourgas;Burgas;;;;;;;;;;;
PROV818;Silistre;Silistre;Silistre;;;;;;;;;;;
PROV819;Florina;Florina;Florina;;;;;;;;;;;
PROV820;Grevena;Grevena;Grevena;;;;;;;;;;;
PROV821;Edessa;Edessa;Edessa;;;;;;;;;;;
PROV822;Polygyros;Poligiros;Polygyros;;;;;;;;;;;
PROV823;Kavala;Kavala;Kavala;;;;;;;;;;;
PROV824;Janina;Ioannina;Janina;;;;;;;;;;;
PROV825;Arta;Arta;Arta;;;;;;;;;;;
PROV826;Corfu;Corfou;Korfu;;;;;;;;;;;
PROV827;Zante;Zante;Zante;;;;;;;;;;;
PROV828;Edirne;Edirne;Edirne;;;;;;;;;;;
PROV829;Xanthe;Xanthe;Xanthe;;;;;;;;;;;
PROV830;Dedeagatch;Dedeagatch;Dedeagatch;;;;;;;;;;;
PROV831;Larisa;Larisa;Larisa;;;;;;;;;;;
PROV832;Volos;Volos;Volos;;;;;;;;;;;
PROV833;Trikkala;Trikala;Trikkala;;;;;;;;;;;
PROV834;Athens;Athènes;Athen;;;;;;;;;;;
PROV835;Amfissa;Amfissa;Amfissa;;;;;;;;;;;
PROV836;Lamia;Lamia;Lamia;;;;;;;;;;;
PROV837;Missolonghi;Missolonghi;Missolonghi;;;;;;;;;;;
PROV838;Khalkis;Khalkis;Khalkis;;;;;;;;;;;
PROV839;Nafplion;Nafplion;Nafplion;;;;;;;;;;;
PROV840;Corinth;Corinthe;Korinth;;;;;;;;;;;
PROV841;Kalamata;Kalamata;Kalamata;;;;;;;;;;;
PROV842;Patras;Patras;Patras;;;;;;;;;;;
PROV843;Chios;Chios;Chios;;;;;;;;;;;
PROV844;Myteline;Mytilène;Myteline;;;;;;;;;;;
PROV845;Cyclades;Cyclades;Cyclades;;;;;;;;;;;
PROV846;Dodecanese;Dodécanèse;Dodecanese;;;;;;;;;;;
PROV847;Chania;La Canée;Chania;;;;;;;;;;;
PROV848;Iraklion;Héraklion;Iraklion;;;;;;;;;;;
PROV849;Tirana;Tirana;Tirana;;;;;;;;;;;
PROV850;Shkoder;Shkodër;Shkoder;;;;;;;;;;;
PROV851;Durres;Durrës;Durres;;;;;;;;;;;
PROV852;Vlore;Vlora;Vlore;;;;;;;;;;;
PROV853;Gjirokaster;Gjirokastër;Gjirokaster;;;;;;;;;;;
PROV854;Malta;Malte;Malta;;;;;;;;;;;
PROV855;Nicosia;Nicosie;Nikosia;;;;;;;;;;;
PROV856;Limassol;Limassol;Limassol;;;;;;;;;;;
PROV857;Famagusta;Famagusta;Famagusta;;;;;;;;;;;
PROV858;Kirklareli;Kirklareli;Kirklareli;;;;;;;;;;;
PROV859;Gallipoli;Gallipoli;Gallipoli;;;;;;;;;;;
PROV860;Constantinople;Constantinople;Constantinople;;;;;;;;;;;
PROV861;Uskudar;Üsküdar;Uskudar;;;;;;;;;;;
PROV862;Izmit;Izmit;Izmit;;;;;;;;;;;
PROV863;Bursa;Bursa;Bursa;;;;;;;;;;;
PROV864;Balikesir;Balikesir;Balikesir;;;;;;;;;;;
PROV865;Canakkale;Canakkale;Canakkale;;;;;;;;;;;
PROV866;Afyon;Afyon;Afyon;;;;;;;;;;;
PROV867;Kutahya;Kütahya;Kutahya;;;;;;;;;;;
PROV868;Eskishehir;Eski?ehir;Eskishehir;;;;;;;;;;;
PROV869;Izmir;Izmir;Izmir;;;;;;;;;;;
PROV870;Manisa;Manisa;Manisa;;;;;;;;;;;
PROV871;Denizli;Denizli;Denizli;;;;;;;;;;;
PROV872;Mugla;Mugla;Mugla;;;;;;;;;;;
PROV873;Konya;Konya;Konya;;;;;;;;;;;
PROV874;Burdur;Burdur;Burdur;;;;;;;;;;;
PROV875;Antalya;Antalya;Antalya;;;;;;;;;;;
PROV876;Ankara;Ankara;Ankara;;;;;;;;;;;
PROV877;Amasya;Amasya;Amasya;;;;;;;;;;;
PROV878;Kayseri;Kayseri;Kayseri;;;;;;;;;;;
PROV879;Sivas;Sivas;Sivas;;;;;;;;;;;
PROV880;Kastamonu;Kastamonu;Kastamonu;;;;;;;;;;;
PROV881;Bolu;Bolu;Bolu;;;;;;;;;;;
PROV882;Trabzon;Trabzon;Trabzon;;;;;;;;;;;
PROV883;Sinop;Sinop;Sinop;;;;;;;;;;;
PROV884;Giresun;Giresun;Giresun;;;;;;;;;;;
PROV885;Kars;Kars;Kars;;;;;;;;;;;
PROV886;Ardahan;Ardahan;Ardahan;;;;;;;;;;;
PROV887;Erzurum;Erzurum;Erzurum;;;;;;;;;;;
PROV888;Erzincan;Erzincan;Erzincan;;;;;;;;;;;
PROV889;Malatya;Malatya;Malatya;;;;;;;;;;;
PROV890;Van;Van;Van;;;;;;;;;;;
PROV891;Bitlis;Bitlis;Bitlis;;;;;;;;;;;
PROV892;Hakkari;Hakkari;Hakkari;;;;;;;;;;;
PROV893;Diyarbakir;Diyarbakir;Diyarbakir;;;;;;;;;;;
PROV894;Adana;Adana;Adana;;;;;;;;;;;
PROV895;Mersin;Mersin;Mersin;;;;;;;;;;;
PROV896;Marash;Marash;Marash;;;;;;;;;;;
PROV897;Aleppo;Alep;Aleppo;;;;;;;;;;;
PROV898;Antep;Gaziantep;Antep;;;;;;;;;;;
PROV899;Urfa;Urfa;Urfa;;;;;;;;;;;
PROV900;Antioch;Antioche;Antioch;;;;;;;;;;;
PROV901;Dayr al-Zour;Dayr al-Zour;Dayr al-Zour;;;;;;;;;;;
PROV902;Damascus;Damas;Damaskus;;;;;;;;;;;
PROV903;Homs;Homs;Homs;;;;;;;;;;;
PROV904;Hama;Hama;Hama;;;;;;;;;;;
PROV905;Latakia;Latakia;Latakia;;;;;;;;;;;
PROV906;Suwayda;Suwayda;Suwayda;;;;;;;;;;;
PROV907;Palmyra;Palmyre;Palmyra;;;;;;;;;;;
PROV908;Amman;Amman;Amman;;;;;;;;;;;
PROV909;Jerash;Jerash;Jerash;;;;;;;;;;;
PROV910;Ruwayshid;Ruwayshid;Ruwayshid;;;;;;;;;;;
PROV911;Maan;Maan;Maan;;;;;;;;;;;
PROV912;Baalbeck;Baalbeck;Baalbek;;;;;;;;;;;
PROV913;Beirut;Beyrouth;Beirut;;;;;;;;;;;
PROV914;Askaleh;Askaleh;Askaleh;;;;;;;;;;;
PROV915;Sidon;Sidon;Sidon;;;;;;;;;;;
PROV916;Acre;Acre;Acre;;;;;;;;;;;
PROV917;Jerusalem;Jérusalem;Jerusalem;;;;;;;;;;;
PROV918;Nablus;Naplouse;Nablus;;;;;;;;;;;
PROV919;Jaffa;Jaffa;Jaffa;;;;;;;;;;;
PROV920;Gaza;Gaza;Gaza;;;;;;;;;;;
PROV921;Beersheba;Beersheba;Beersheba;;;;;;;;;;;
PROV922;Aqaba;Aqaba;Aqaba;;;;;;;;;;;
PROV923;Mosul;Mossoul;Mosul;;;;;;;;;;;
PROV924;Arbil;Arbil;Arbil;;;;;;;;;;;
PROV925;Kirkuk;Kirkuk;Kirkuk;;;;;;;;;;;
PROV926;Baghdad;Bagdad;Baghdad;;;;;;;;;;;
PROV927;Samarra;Samarra;Samarra;;;;;;;;;;;
PROV928;Mendeli;Mendeli;Mendeli;;;;;;;;;;;
PROV929;Karbala;Karbala;Karbala;;;;;;;;;;;
PROV930;Kut;Kut;Kut;;;;;;;;;;;
PROV931;Rutbah;Rutbah;Rutbah;;;;;;;;;;;
PROV932;Basra;Bassora;Basra;;;;;;;;;;;
PROV933;Nasiriyya;Nasiriya;Nasiriyya;;;;;;;;;;;
PROV934;Najaf;Nadjaf;Najaf;;;;;;;;;;;
PROV935;Kuwait;Koweït;Kuwait;;;;;;;;;;;
PROV936;Grodno;Grodno;Grodno;;;;;;;;;;;
PROV937;Brest-Litovsk;Brest-Litovsk;Brest-Litovsk;;;;;;;;;;;
PROV938;Lida;Lida;Lida;;;;;;;;;;;
PROV939;Baranovichi;Baranovichi;Baranovichi;;;;;;;;;;;
PROV940;Pinsk;Pinsk;Pinsk;;;;;;;;;;;
PROV941;Slutsk;Slutsk;Slutsk;;;;;;;;;;;
PROV942;Mozyr;Mozyr;Mozyr;;;;;;;;;;;
PROV943;Smolensk;Smolensk;Smolensk;;;;;;;;;;;
PROV944;Orsha;Orsha;Orsha;;;;;;;;;;;
PROV945;Vitebsk;Vitebsk;Witebsk;;;;;;;;;;;
PROV946;Polotsk;Polotsk;Polotsk;;;;;;;;;;;
PROV947;Pastavy;Pastavy;Pastavy;;;;;;;;;;;
PROV948;Mogilev;Mogilev;Mogilev;;;;;;;;;;;
PROV949;Gomel;Gomel;Gomel;;;;;;;;;;;
PROV950;Uzgorod;Uzgorod;Uzgorod;;;;;;;;;;;
PROV951;Stryi;Stryï;Stryi;;;;;;;;;;;
PROV952;Ternopil;Ternopil;Ternopil;;;;;;;;;;;
PROV953;Stanislavov;Stanislavov;Stanislavov;;;;;;;;;;;
PROV954;Vinnitsa;Vinnitsa;Vinnitsa;;;;;;;;;;;
PROV955;Proskorov;Proskorov;Proskorov;;;;;;;;;;;
PROV956;Rovne;Rovne;Rovne;;;;;;;;;;;
PROV957;Kovel;Kovel;Kovel;;;;;;;;;;;
PROV958;Kiev;Kiev;Kiev;;;;;;;;;;;
PROV959;Korosten;Korosten;Korosten;;;;;;;;;;;
PROV960;Zhitomir;Zhitomir;Zhitomir;;;;;;;;;;;
PROV961;Cherkassy;Cherkassy;Cherkassy;;;;;;;;;;;
PROV962;Chernigov;Chernigov;Chernigov;;;;;;;;;;;
PROV963;Poltava;Poltava;Poltava;;;;;;;;;;;
PROV964;Simferopol;Simferopol;Simferopol;;;;;;;;;;;
PROV965;Cherson;Cherson;Cherson;;;;;;;;;;;
PROV966;Kerch;Kertch;Kerch;;;;;;;;;;;
PROV967;Sevastopol;Sébastopol;Sevastopol;;;;;;;;;;;
PROV968;Odessa;Odessa;Odessa;;;;;;;;;;;
PROV969;Pervomaisk;Pervomaïsk;Pervomaisk;;;;;;;;;;;
PROV970;Nikolaev;Nikolaev;Nikolaev;;;;;;;;;;;
PROV971;Krivoy Rog;Krivoy Rog;Krivoy Rog;;;;;;;;;;;
PROV972;Ekaterinoslav;Ekaterinoslav;Jekaterinoslav;;;;;;;;;;;
PROV973;Melitopol;Melitopol;Melitopol;;;;;;;;;;;
PROV974;Kramatorsk;Kramatorsk;Kramatorsk;;;;;;;;;;;
PROV975;Yuzovka;Yuzovka;Yuzovka;;;;;;;;;;;
PROV976;Mariupol;Mariupol;Mariupol;;;;;;;;;;;
PROV977;Kursk;Koursk;Kursk;;;;;;;;;;;
PROV978;Kharkov;Kharkov;Charkov;;;;;;;;;;;
PROV979;Rostov;Rostov;Rostov;;;;;;;;;;;
PROV980;Luhansk;Luhansk;Luhansk;;;;;;;;;;;
PROV981;Archangel;Archangel;Archangelsk;;;;;;;;;;;
PROV982;Petsamo;Petsamo;Petsamo;;;;;;;;;;;
PROV983;Kandalaksha;Kandalaksha;Kandalaksha;;;;;;;;;;;
PROV984;Kostomushka;Kostomushka;Kostomushka;;;;;;;;;;;
PROV985;Mezen;Mezen;Mezen;;;;;;;;;;;
PROV986;Naryn Mar;Naryan Mar;Naryn Mar;;;;;;;;;;;
PROV987;Ust Sysolsk;Ust Sysolsk;Ust Sysolsk;;;;;;;;;;;
PROV988;Povyents;Povyents;Povyents;;;;;;;;;;;
PROV989;Vologda;Vologda;Vologda;;;;;;;;;;;
PROV990;Kotlas;Kotlas;Kotlas;;;;;;;;;;;
PROV991;Uglich;Ouglitch;Uglich;;;;;;;;;;;
PROV992;Belozersk;Belozersk;Belozersk;;;;;;;;;;;
PROV993;Vyterga;Vytegra;Vyterga;;;;;;;;;;;
PROV994;Nyenschantz;;;;;;;;;;;;;
PROV995;Petrozavorsk;Petrozavodsk;Petrozavorsk;;;;;;;;;;;
PROV996;Luga;Luga;Luga;;;;;;;;;;;
PROV997;Gdov;Gdov;Gdov;;;;;;;;;;;
PROV998;Tver;Tver;Tver;;;;;;;;;;;
PROV999;Rzhev;Rzhev;Rzhev;;;;;;;;;;;
PROV1000;Staritsa;Staritsa;Staritsa;;;;;;;;;;;
PROV1001;Yaroslavl;Yaroslavl;Yaroslavl;;;;;;;;;;;
PROV1002;Manzhouli;Manzhouli;Manzhouli;;;;;;;;;;;
PROV1003;Novgorod;Novgorod;Nowgorod;;;;;;;;;;;
PROV1004;Tikhvin;Tikhvine;Tikhvin;;;;;;;;;;;
PROV1005;Borovichi;Borovitchi;Borovichi;;;;;;;;;;;
PROV1006;Pskov;Pskov;Pskov;;;;;;;;;;;
PROV1007;Velikiye Luki;Velikié Louki;Velikiye Luki;;;;;;;;;;;
PROV1008;Moscow;Moscou;Moskau;;;;;;;;;;;
PROV1009;Borodino;Borodino;Borodino;;;;;;;;;;;
PROV1010;Kaluga;Kalouga;Kaluga;;;;;;;;;;;
PROV1011;Tula;Toula;Tula;;;;;;;;;;;
PROV1012;Ryazan;Riazan;Ryazan;;;;;;;;;;;
PROV1013;Vladimir;Vladimir;Vladimir;;;;;;;;;;;
PROV1014;Vyazma;Viazma;Vyazma;;;;;;;;;;;
PROV1015;Peremyshl;Peremyshl;Peremyshl;;;;;;;;;;;
PROV1016;Bryansk;Briansk;Bryansk;;;;;;;;;;;
PROV1017;Orel;Orel;Orel;;;;;;;;;;;
PROV1018;Belgorod;Belgorod;Belgorod;;;;;;;;;;;
PROV1019;Voronets;Voronets;Voronets;;;;;;;;;;;
PROV1020;Nizhni Novgorod;Nijni Novgorod;Nischni Nowgorod;;;;;;;;;;;
PROV1021;Penza;Penza;Penza;;;;;;;;;;;
PROV1022;Ivanovo;Ivanovo;Ivanovo;;;;;;;;;;;
PROV1023;Kostorma;Kostroma;Kostorma;;;;;;;;;;;
PROV1024;Galich;Galich;Galich;;;;;;;;;;;
PROV1025;Tambov;Tambov;Tambov;;;;;;;;;;;
PROV1026;Perm;Perm;Perm;;;;;;;;;;;
PROV1027;Vetluga;Vetlouga;Vetluga;;;;;;;;;;;
PROV1028;Vyatkha;Viatka;Vyatkha;;;;;;;;;;;
PROV1029;Glasov;Glasov;Glasov;;;;;;;;;;;
PROV1030;Kazan;Kazan;Kazan;;;;;;;;;;;
PROV1031;Sarapul;Sarapoul;Sarapul;;;;;;;;;;;
PROV1032;Chistopol;Tchistopol;Chistopol;;;;;;;;;;;
PROV1033;Simbirsk;Simbirsk;Simbirsk;;;;;;;;;;;
PROV1034;Samara;Samara;Samara;;;;;;;;;;;
PROV1035;Syzran;Syzran;Syzran;;;;;;;;;;;
PROV1036;Astrakhan;Astrakan;Astrakhan;;;;;;;;;;;
PROV1037;Saratov;Saratov;Saratov;;;;;;;;;;;
PROV1038;Novo Uzensk;Novo Uzensk;Novo Uzensk;;;;;;;;;;;
PROV1039;Tsaritsyn;Tsaritsyn;Tsaritsyn;;;;;;;;;;;
PROV1040;Zarevka;Zarevka;Zarevka;;;;;;;;;;;
PROV1041;Elitsa;Elista;Elitsa;;;;;;;;;;;
PROV1042;Ufa;Oufa;Ufa;;;;;;;;;;;
PROV1043;Busuluk;Bouzoulouk;Busuluk;;;;;;;;;;;
PROV1044;Orenburg;Orenbourg;Orenburg;;;;;;;;;;;
PROV1045;Migolinskaya;Migolinskaya;Migolinskaya;;;;;;;;;;;
PROV1046;Chirskaya;Chirskaya;Chirskaya;;;;;;;;;;;
PROV1047;Azov;Azov;Azov;;;;;;;;;;;
PROV1048;Ekaterinodar;Ekaterinodar;Jekaterinodar;;;;;;;;;;;
PROV1049;Novorossiysk;Novorossiisk;Novorossiysk;;;;;;;;;;;
PROV1050;Stavropol;Stavropol;Stavropol;;;;;;;;;;;
PROV1051;Adygei;Adygei;Adygei;;;;;;;;;;;
PROV1052;Derbent;Derbent;Derbent;;;;;;;;;;;
PROV1053;Gunib;Gunib;Gunib;;;;;;;;;;;
PROV1054;Vladikavkaz;Vladikavkaz;Vladikavkaz;;;;;;;;;;;
PROV1055;Grozny;Grozny;Grozny;;;;;;;;;;;
PROV1056;Pyatigorsk;Pyatigorsk;Pyatigorsk;;;;;;;;;;;
PROV1057;Kizylyar;Kizylyar;Kizylyar;;;;;;;;;;;
PROV1058;Miass;Miass;Miass;;;;;;;;;;;
PROV1059;Iset;Iset;Iset;;;;;;;;;;;
PROV1060;Orsk;Orsk;Orsk;;;;;;;;;;;
PROV1061;Tyumen;Tyumen;Tyumen;;;;;;;;;;;
PROV1062;Khanty;Khanty;Khanty;;;;;;;;;;;
PROV1063;Chuldum;Chuldum;Chuldum;;;;;;;;;;;
PROV1064;Yadegar;Yadegar;Yadegar;;;;;;;;;;;
PROV1065;Taz;Taz;Taz;;;;;;;;;;;
PROV1066;Qashliq;Qashliq;Qashliq;;;;;;;;;;;
PROV1067;Barnaul;Barnaul;Barnaul;;;;;;;;;;;
PROV1068;Ulala;Ulala;Ulala;;;;;;;;;;;
PROV1069;Yilehuli;Yilehuli;Yilehuli;;;;;;;;;;;
PROV1070;Chuvash;Chuvash;Chuvash;;;;;;;;;;;
PROV1071;Yakuts;Yakuts;Yakuts;;;;;;;;;;;
PROV1072;Nivkh;Nivkh;Nivkh;;;;;;;;;;;
PROV1073;Yevensk;Yevensk;Yevensk;;;;;;;;;;;
PROV1074;Dembei;Dembei;Dembei;;;;;;;;;;;
PROV1075;Buryat;Buryat;Buryat;;;;;;;;;;;
PROV1076;Tofalar;Tofalar;Tofalar;;;;;;;;;;;
PROV1077;Kyzyl;Kyzyl;Kyzyl;;;;;;;;;;;
PROV1078;Chita;Chita;Chita;;;;;;;;;;;
PROV1079;Ust-Urda;Ust-Urda;Ust-Urda;;;;;;;;;;;
PROV1080;Chernomin;Chernomin;Chernomin;;;;;;;;;;;
PROV1081;Yaksa;Yaksa;Yaksa;;;;;;;;;;;
PROV1082;Haishenwai;Haishenwai;Haishenwai;;;;;;;;;;;
PROV1083;Boli;Boli;Boli;;;;;;;;;;;
PROV1084;Utchan;Utchan;Utchan;;;;;;;;;;;
PROV1085;Ulusamudan;Ulusamudan;Ulusamudan;;;;;;;;;;;
PROV1086;Pogobi;Pogobi;Pogobi;;;;;;;;;;;
PROV1087;Ootomari;Ootomari;Ootomari;;;;;;;;;;;
PROV1088;Shumshu;Shumshu;Shumshu;;;;;;;;;;;
PROV1089;Etorofu;Etorofu;Etorofu;;;;;;;;;;;
PROV1090;Tblisi;Tbillisi;Tiflis;;;;;;;;;;;
PROV1091;Pasanauri;Pasanauri;Pasanauri;;;;;;;;;;;
PROV1092;Kutaisi;Kutaisi;Kutaisi;;;;;;;;;;;
PROV1093;Akhaltsikhe;Akhaltsikhe;Akhaltsikhe;;;;;;;;;;;
PROV1094;Poti;Poti;Poti;;;;;;;;;;;
PROV1095;Sukhumi;Sukhumi;Sukhumi;;;;;;;;;;;
PROV1096;Batum;Batum;Batum;;;;;;;;;;;
PROV1097;Kanaky;Kanaky;Kanaky;;;;;;;;;;;
PROV1098;Erivan;Erévan;Eriwan;;;;;;;;;;;
PROV1099;Gyumri;Gyumri;Gyumri;;;;;;;;;;;
PROV1100;Kapan;Kapan;Kapan;;;;;;;;;;;
PROV1101;Nakhichevan;Nakhitchevan;Nakhichevan;;;;;;;;;;;
PROV1102;Baku;Baku;Baku;;;;;;;;;;;
PROV1103;Siyazen;Siyazen;Siyazen;;;;;;;;;;;
PROV1104;Sheki;Sheki;Sheki;;;;;;;;;;;
PROV1105;Ganja;Ganja;Ganja;;;;;;;;;;;
PROV1106;Agdam;Agdam;Agdam;;;;;;;;;;;
PROV1107;Lankaran;Lankaran;Lankaran;;;;;;;;;;;
PROV1108;Tabriz;Tabriz;Tabriz;;;;;;;;;;;
PROV1109;Khvoy;Khvoy;Khvoy;;;;;;;;;;;
PROV1110;Urumia;Urumia;Urumia;;;;;;;;;;;
PROV1111;Mahabad;Mahabad;Mahabad;;;;;;;;;;;
PROV1112;Ardabil;Ardabil;Ardabil;;;;;;;;;;;
PROV1113;Rasht;Rasht;Rasht;;;;;;;;;;;
PROV1114;Noshehr;Noshehr;Noshehr;;;;;;;;;;;
PROV1115;Sari;Sari;Sari;;;;;;;;;;;
PROV1116;Gorgan;Gorgan;Gorgan;;;;;;;;;;;
PROV1117;Kermanshah;Kermanshah;Kermanshah;;;;;;;;;;;
PROV1118;Sanandaj;Sanandaj;Sanandaj;;;;;;;;;;;
PROV1119;Ilam;Ilam;Ilam;;;;;;;;;;;
PROV1120;Khoramabad;Khoramabad;Khoramabad;;;;;;;;;;;
PROV1121;Tehran;Tehéran;Tehran;;;;;;;;;;;
PROV1122;Hamadan;Hamadan;Hamadan;;;;;;;;;;;
PROV1123;Zanjan;Zanjan;Zanjan;;;;;;;;;;;
PROV1124;Qazvin;Qazvin;Qazvin;;;;;;;;;;;
PROV1125;Qom;Qom;Qom;;;;;;;;;;;
PROV1126;Semnan;Semnan;Semnan;;;;;;;;;;;
PROV1127;Isfahan;Ispahan;Isfahan;;;;;;;;;;;
PROV1128;Arak;Arak;Arak;;;;;;;;;;;
PROV1129;Kashan;Kashan;Kashan;;;;;;;;;;;
PROV1130;Yazd;Yazd;Yazd;;;;;;;;;;;
PROV1131;Ahvaz;Ahvaz;Ahvaz;;;;;;;;;;;
PROV1132;Abadan;Abadan;Abadan;;;;;;;;;;;
PROV1133;Dezful;Dezful;Dezful;;;;;;;;;;;
PROV1134;Dehkord;Dehkord;Dehkord;;;;;;;;;;;
PROV1135;Shiraz;Shiraz;Shiraz;;;;;;;;;;;
PROV1136;Bushire;Bushire;Bushire;;;;;;;;;;;
PROV1137;Yasuj;Yasuj;Yasuj;;;;;;;;;;;
PROV1138;Kangan;Kangan;Kangan;;;;;;;;;;;
PROV1139;Sirjan;Sirjan;Sirjan;;;;;;;;;;;
PROV1140;Kerman;Kerman;Kerman;;;;;;;;;;;
PROV1141;Lengeh;Lengeh;Lengeh;;;;;;;;;;;
PROV1142;Bandar Abbas;Bandar Abbas;Bandar Abbas;;;;;;;;;;;
PROV1143;Bam;Bam;Bam;;;;;;;;;;;
PROV1144;Zahedan;Zahedan;Zahedan;;;;;;;;;;;
PROV1145;Jask;Jask;Jask;;;;;;;;;;;
PROV1146;Chabahar;Chabahar;Chabahar;;;;;;;;;;;
PROV1147;Mashhad;Mashhad;Mashhad;;;;;;;;;;;
PROV1148;Birjand;Birjand;Birjand;;;;;;;;;;;
PROV1149;Sabzevar;Sabzevar;Sabzevar;;;;;;;;;;;
PROV1150;Bojnurd;Bojnurd;Bojnurd;;;;;;;;;;;
PROV1151;Mecca;La Mecque;Mecca;;;;;;;;;;;
PROV1152;Jidda;Jidda;Jidda;;;;;;;;;;;
PROV1153;Medina;Medina;Medina;;;;;;;;;;;
PROV1154;Tabuk;Tabuk;Tabuk;;;;;;;;;;;
PROV1155;Abha;Abha;Abha;;;;;;;;;;;
PROV1156;Kaf;Kaf;Kaf;;;;;;;;;;;
PROV1157;Riyadh;Riyadh;Riyadh;;;;;;;;;;;
PROV1158;Rafha;Rafha;Rafha;;;;;;;;;;;
PROV1159;Halaban;Halaban;Halaban;;;;;;;;;;;
PROV1160;Hail;Hail;Hail;;;;;;;;;;;
PROV1161;Sharurah;Sharurah;Sharurah;;;;;;;;;;;
PROV1162;Bahrain;Bahreïn;Bahrain;;;;;;;;;;;
PROV1163;Qatif;Qatif;Qatif;;;;;;;;;;;
PROV1164;Hufuf;Hufuf;Hufuf;;;;;;;;;;;
PROV1165;Doha;Doha;Doha;;;;;;;;;;;
PROV1166;Muscat;Mascate;Muscat;;;;;;;;;;;
PROV1167;Abu Dhabi;Abu Dhabi;Abu Dhabi;;;;;;;;;;;
PROV1168;Dubai;Dubaï;Dubai;;;;;;;;;;;
PROV1169;Sohar;Sohar;Sohar;;;;;;;;;;;
PROV1170;Nizwa;Nizwa;Nizwa;;;;;;;;;;;
PROV1171;Sur;Sur;Sur;;;;;;;;;;;
PROV1172;Duqm;Duqm;Duqm;;;;;;;;;;;
PROV1173;Mukalla;Mukalla;Mukalla;;;;;;;;;;;
PROV1174;Salalah;Salalah;Salalah;;;;;;;;;;;
PROV1175;Ghayda;Ghayda;Ghayda;;;;;;;;;;;
PROV1176;Bayda;Bayda;Bayda;;;;;;;;;;;
PROV1177;Socotra;Socotra;Socotra;;;;;;;;;;;
PROV1178;Sana;Sanaa;Sana;;;;;;;;;;;
PROV1179;Hodeida;Hodeida;Hodeida;;;;;;;;;;;
PROV1180;Taizz;Taizz;Taizz;;;;;;;;;;;
PROV1181;Qaraganda;Qaraganda;Qaraganda;;;;;;;;;;;
PROV1182;Guryev;Guryev;Guryev;;;;;;;;;;;
PROV1183;Aqtobe;Aqtobe;Aqtobe;;;;;;;;;;;
PROV1184;Kokshetau;Kokshetau;Kokshetau;;;;;;;;;;;
PROV1185;Yasi;Yasi;Yasi;;;;;;;;;;;
PROV1186;Alma Ata;Alma Ata;Alma Ata;;;;;;;;;;;
PROV1187;Semeï;Semeï;Semeï;;;;;;;;;;;
PROV1188;Qaratal;Qaratal;Qaratal;;;;;;;;;;;
PROV1189;Bishkek;Bishkek;Bishkek;;;;;;;;;;;
PROV1190;Naryn;Naryn;Naryn;;;;;;;;;;;
PROV1191;Khiva;Khiva;Khiva;;;;;;;;;;;
PROV1192;Nukus;Nukus;Nukus;;;;;;;;;;;
PROV1193;Kyzylorda;Kyzylorda;Kyzylorda;;;;;;;;;;;
PROV1194;Aqtau;Aktau;Aqtau;;;;;;;;;;;
PROV1195;Tashkent;Tashkent;Tashkent;;;;;;;;;;;
PROV1196;Dashhowuz;Dashhowuz;Dashhowuz;;;;;;;;;;;
PROV1197;Shymkent;Shymkent;Shymkent;;;;;;;;;;;
PROV1198;Bukhara;Boukhara;Buchara;;;;;;;;;;;
PROV1199;Samarkand;Samarkand;Samarkand;;;;;;;;;;;
PROV1200;Qarshi;Qarshi;Qarshi;;;;;;;;;;;
PROV1201;Khojand;Khojand;Khojand;;;;;;;;;;;
PROV1202;Kokand;Kokand;Kokand;;;;;;;;;;;
PROV1203;Osh;Osh;Osh;;;;;;;;;;;
PROV1204;Ashkhabad;Ashgabat;Ashkhabad;;;;;;;;;;;
PROV1205;Kyzyl Arvat;Kyzyl Arvat;Kyzyl Arvat;;;;;;;;;;;
PROV1206;Merv;Merv;Merv;;;;;;;;;;;
PROV1207;Kulob;Kulob;Kulob;;;;;;;;;;;
PROV1208;Khorug;Khorog;Khorug;;;;;;;;;;;
PROV1209;Kabul;Kabul;Kabul;;;;;;;;;;;
PROV1210;Faizabad;Faizabad;Faizabad;;;;;;;;;;;
PROV1211;Balkh;Balkh;Balkh;;;;;;;;;;;
PROV1212;Herat;Herat;Herat;;;;;;;;;;;
PROV1213;Bamyan;Bamyan;Bamyan;;;;;;;;;;;
PROV1214;Farrah;Farrah;Farrah;;;;;;;;;;;
PROV1215;Kandahar;Kandahar;Kandahar;;;;;;;;;;;
